0.4000,0.3167,0.7625,0.1818,0.2623,0.7987,0.6000,0.4019,0.6366,0.3171,0.2665,0.4100,0.2000,0.2000,0.4750,0.1558,0.2131,0.5312,0.4500,0.1976,0.2835,0.1769,1.2043,0.3050,0.8000,0.5625,0.2000,0.0000,1.6180,1.2000,0.0875,0.5500,0.6000,0.7180,1,0
0.2000,0.2000,0.4750,0.1558,0.2131,0.5312,0.4500,0.1976,0.2835,0.1769,1.2043,0.3050,0.4000,0.3167,0.7625,0.1818,0.2623,0.7987,0.6000,0.4019,0.6366,0.3171,0.2665,0.4100,0.8000,0.4325,0.2000,0.0000,1.6830,2.0000,0.0444,0.4000,0.3000,0.3040,0,0
0.1000,0.1500,0.2250,0.1169,0.1639,0.7750,0.6000,0.1425,0.2223,0.0950,0.1982,0.2575,0.4000,0.3833,0.8375,0.2208,0.2951,1.1466,0.7500,0.5814,0.8116,0.4702,0.4751,0.5175,0.9000,0.5600,0.4000,0.0000,1.6943,0.8000,0.1167,0.1500,0.1000,0.3600,0,0
0.1000,0.0667,0.1375,0.0649,0.0984,0.1176,0.1000,0.1140,0.1178,0.1187,0.2116,0.0975,0.4000,0.3833,0.8375,0.2208,0.2951,1.1466,0.7500,0.5814,0.8116,0.4702,0.4751,0.5175,0.9000,0.0920,0.1000,0.0000,1.9282,0.1000,0.1000,0.0500,0.0000,0.1600,0,0
0.4000,0.3833,0.8375,0.2208,0.2951,1.1466,0.7500,0.5814,0.8116,0.4702,0.4751,0.5175,0.3000,0.2667,0.6250,0.1688,0.2459,0.6787,0.4000,0.3420,0.3887,0.1294,0.3198,0.3725,0.9000,0.7125,0.3000,0.0000,1.6180,1.4000,0.1300,0.7500,0.8000,1.3400,1,0
0.3000,0.2667,0.6250,0.1688,0.2459,0.6787,0.4000,0.3420,0.3887,0.1294,0.3198,0.3725,0.4000,0.3833,0.8375,0.2208,0.2951,1.1466,0.7500,0.5814,0.8116,0.4702,0.4751,0.5175,0.9000,0.3695,0.2000,0.1000,1.7895,0.9000,0.0688,0.5000,0.4000,0.2480,0,0
0.1000,0.1667,0.2500,0.1558,0.1967,0.7750,0.6000,0.1800,0.2600,0.1250,0.3687,0.3175,0.4000,0.4500,0.9625,0.2727,0.3279,2.3010,1.4500,1.0602,0.9361,0.4275,0.3071,0.6300,1.0000,0.5600,0.4000,0.1000,1.7823,1.6000,0.0750,0.1500,0.2000,0.1080,0,0
0.1000,0.0833,0.1625,0.1039,0.1148,0.2426,0.1500,0.1235,0.1615,0.1425,0.2279,0.1250,0.4000,0.4500,0.9625,0.2727,0.3279,2.3010,1.4500,1.0602,0.9361,0.4275,0.3071,0.6300,1.0000,0.1420,0.1000,0.0000,1.9912,0.0000,0.2167,0.1500,0.0000,0.1080,0,0
0.4000,0.4500,0.9625,0.2727,0.3279,2.3010,1.4500,1.0602,0.9361,0.4275,0.3071,0.6300,0.3000,0.3000,0.6625,0.2208,0.2623,0.4550,0.2500,0.3771,0.5922,0.1176,0.2278,0.4175,1.0000,1.4090,0.4000,0.5000,1.3577,0.7000,0.1362,0.9500,0.9000,2.9200,1,0
0.3000,0.3000,0.6625,0.2208,0.2623,0.4550,0.2500,0.3771,0.5922,0.1176,0.2278,0.4175,0.4000,0.4500,0.9625,0.2727,0.3279,2.3010,1.4500,1.0602,0.9361,0.4275,0.3071,0.6300,1.0000,0.2500,0.0000,0.1000,1.9372,1.0000,0.0500,0.5000,0.6000,0.4200,0,0
0.1000,0.0500,0.1250,0.0130,0.0164,0.1590,0.1500,0.0700,0.0780,0.0625,0.2600,0.0400,0.1000,0.0333,0.1000,0.0130,0.0164,0.2000,0.1000,0.0600,0.0320,0.0750,0.2680,0.0350,0.1000,0.1295,0.1000,0.1000,0.5008,0.1000,0.1333,0.0500,0.0000,0.0000,1,1
0.1000,0.0333,0.1000,0.0130,0.0164,0.2000,0.1000,0.0600,0.0320,0.0750,0.2680,0.0350,0.1000,0.0500,0.1250,0.0130,0.0164,0.1590,0.1500,0.0700,0.0780,0.0625,0.2600,0.0400,0.1000,0.1000,0.0000,0.1000,0.5155,0.1000,0.1250,0.0000,0.0000,0.1600,0,1
0.0000,0.0000,0.0000,0.0000,0.0000,0.1000,0.1000,0.0000,0.0000,0.0000,0.1000,0.0125,0.1000,0.0500,0.1250,0.0130,0.0164,0.1590,0.1500,0.0700,0.0780,0.0625,0.2600,0.0400,0.1000,0.1000,0.0000,0.0000,0.5155,0.0000,0.3250,0.0000,0.0000,0.0000,0,1
0.1000,0.0333,0.1000,0.0000,0.0000,0.1000,0.0500,0.0600,0.0320,0.0625,0.0800,0.0175,0.1000,0.0500,0.1250,0.0130,0.0164,0.1590,0.1500,0.0700,0.0780,0.0625,0.2600,0.0400,0.1000,0.0500,0.0000,0.0000,0.5405,0.0000,0.2000,0.0000,0.0000,0.0800,0,1
0.1000,0.0833,0.1500,0.0519,0.0492,0.3340,0.4000,0.0810,0.0810,0.0900,0.4944,0.0750,0.1000,0.0500,0.1250,0.0260,0.0328,0.1680,0.2000,0.0700,0.0380,0.1750,0.4340,0.0625,0.2000,0.3795,0.1000,0.2000,0.8460,0.0000,0.2812,0.0500,0.0000,0.0800,1,1
0.1000,0.0500,0.1250,0.0260,0.0328,0.1680,0.2000,0.0700,0.0380,0.1750,0.4340,0.0625,0.1000,0.0833,0.1500,0.0519,0.0492,0.3340,0.4000,0.0810,0.0810,0.0900,0.4944,0.0750,0.2000,0.1840,0.1000,0.0000,0.9438,0.0000,0.4000,0.0000,0.0000,0.1200,0,1
